concept,stratum,semantic_type,selection_status,source_feasibility,storage_slug,source,source_slot,candidate_filename,accepted_filename,candidate_relpath,accepted_relpath,candidate_record_id,candidate_source_url,acquisition_method,acquisition_query,source_class_label,source_class_id,proxy_used,clip_score,review_status,rejection_reason,diversity_notes,license_or_terms,curator_initials,reviewed_at,notes
skirt,clothing_accessories,entity,planned_core,high,skirt,openimages,3,skirt_openimages_candidate_003.jpg,skirt_openimages_03.jpg,data/scale250_fresh_candidates/openimages/skirt/skirt_openimages_candidate_003.jpg,data/images_250_fresh/skirt/skirt_openimages_03.jpg,362a7beb29ad064b,/Users/hi/fiftyone/open-images-v7/validation/data/362a7beb29ad064b.jpg,openimages_detection_exact,Skirt,Skirt,Skirt,false,0.3040,accepted_auto,,,,,2026-03-14 23:20:48,
skirt,clothing_accessories,entity,planned_core,high,skirt,openimages,0,skirt_openimages_candidate_004.jpg,,data/scale250_fresh_candidates/openimages/skirt/skirt_openimages_candidate_004.jpg,,55b9d9a35f95a99b,/Users/hi/fiftyone/open-images-v7/validation/data/55b9d9a35f95a99b.jpg,openimages_detection_exact,Skirt,Skirt,Skirt,false,0.2202,rejected_auto,bbox_area_too_small,,,,2026-03-14 23:20:48,
skirt,clothing_accessories,entity,planned_core,high,skirt,openimages,0,skirt_openimages_candidate_005.jpg,,data/scale250_fresh_candidates/openimages/skirt/skirt_openimages_candidate_005.jpg,,6526b8060904f835,/Users/hi/fiftyone/open-images-v7/validation/data/6526b8060904f835.jpg,openimages_detection_exact,Skirt,Skirt,Skirt,false,0.2588,rejected_auto,bbox_area_too_small,,,,2026-03-14 23:20:48,
skirt,clothing_accessories,entity,planned_core,high,skirt,openimages,4,skirt_openimages_candidate_006.jpg,skirt_openimages_04.jpg,data/scale250_fresh_candidates/openimages/skirt/skirt_openimages_candidate_006.jpg,data/images_250_fresh/skirt/skirt_openimages_04.jpg,68ccff0c9a77f307,/Users/hi/fiftyone/open-images-v7/validation/data/68ccff0c9a77f307.jpg,openimages_detection_exact,Skirt,Skirt,Skirt,false,0.3170,accepted_auto,,,,,2026-03-14 23:20:48,
skirt,clothing_accessories,entity,planned_core,high,skirt,openimages,5,skirt_openimages_candidate_007.jpg,skirt_openimages_05.jpg,data/scale250_fresh_candidates/openimages/skirt/skirt_openimages_candidate_007.jpg,data/images_250_fresh/skirt/skirt_openimages_05.jpg,6dc43511d5d4f597,/Users/hi/fiftyone/open-images-v7/validation/data/6dc43511d5d4f597.jpg,openimages_detection_exact,Skirt,Skirt,Skirt,false,0.2976,accepted_auto,,,,,2026-03-14 23:20:49,
skirt,clothing_accessories,entity,planned_core,high,skirt,unsplash,1,skirt_unsplash_candidate_001.jpg,skirt_unsplash_01.jpg,data/scale250_fresh_candidates/unsplash/skirt/skirt_unsplash_candidate_001.jpg,data/images_250_fresh/skirt/skirt_unsplash_01.jpg,KYNT2jlN6hg,https://plus.unsplash.com/premium_photo-1671586882480-0d083bd80425?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3wxMjA3fDB8MXxzZWFyY2h8MXx8c2tpcnR8ZW58MHx8fHwxNzczMzk3NTY4fDA&ixlib=rb-4.1.0&q=80&w=1080,unsplash_public_search,skirt,,,false,0.2732,accepted_auto,,,,,2026-03-14 23:22:12,
skirt,clothing_accessories,entity,planned_core,high,skirt,unsplash,2,skirt_unsplash_candidate_002.jpg,skirt_unsplash_02.jpg,data/scale250_fresh_candidates/unsplash/skirt/skirt_unsplash_candidate_002.jpg,data/images_250_fresh/skirt/skirt_unsplash_02.jpg,WLSiDqaBeuc,https://images.unsplash.com/photo-1583496661160-fb5886a0aaaa?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3wxMjA3fDB8MXxzZWFyY2h8Mnx8c2tpcnR8ZW58MHx8fHwxNzczMzk3NTY4fDA&ixlib=rb-4.1.0&q=80&w=1080,unsplash_public_search,skirt,,,false,0.2957,accepted_auto,,,,,2026-03-14 23:22:12,
skirt,clothing_accessories,entity,planned_core,high,skirt,unsplash,3,skirt_unsplash_candidate_003.jpg,skirt_unsplash_03.jpg,data/scale250_fresh_candidates/unsplash/skirt/skirt_unsplash_candidate_003.jpg,data/images_250_fresh/skirt/skirt_unsplash_03.jpg,Aiaz3O6I8Y0,https://images.unsplash.com/photo-1646054224885-f978f5798312?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3wxMjA3fDB8MXxzZWFyY2h8M3x8c2tpcnR8ZW58MHx8fHwxNzczMzk3NTY4fDA&ixlib=rb-4.1.0&q=80&w=1080,unsplash_public_search,skirt,,,false,0.3238,accepted_auto,,,,,2026-03-14 23:22:12,
skirt,clothing_accessories,entity,planned_core,high,skirt,unsplash,4,skirt_unsplash_candidate_004.jpg,skirt_unsplash_04.jpg,data/scale250_fresh_candidates/unsplash/skirt/skirt_unsplash_candidate_004.jpg,data/images_250_fresh/skirt/skirt_unsplash_04.jpg,ap4aJwyR67c,https://images.unsplash.com/photo-1577900232427-18219b9166a0?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3wxMjA3fDB8MXxzZWFyY2h8NHx8c2tpcnR8ZW58MHx8fHwxNzczMzk3NTY4fDA&ixlib=rb-4.1.0&q=80&w=1080,unsplash_public_search,skirt,,,false,0.2635,accepted_auto,,,,,2026-03-14 23:22:12,
skirt,clothing_accessories,entity,planned_core,high,skirt,unsplash,5,skirt_unsplash_candidate_005.jpg,skirt_unsplash_05.jpg,data/scale250_fresh_candidates/unsplash/skirt/skirt_unsplash_candidate_005.jpg,data/images_250_fresh/skirt/skirt_unsplash_05.jpg,-oY2XRtye7Q,https://plus.unsplash.com/premium_photo-1673367751771-f13597abadf3?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3wxMjA3fDB8MXxzZWFyY2h8NXx8c2tpcnR8ZW58MHx8fHwxNzczMzk3NTY4fDA&ixlib=rb-4.1.0&q=80&w=1080,unsplash_public_search,skirt,,,false,0.2838,accepted_auto,,,,,2026-03-14 23:22:13,
bridge,buildings_infrastructure,structure,planned_core,high,bridge,imagenet,1,bridge_imagenet_candidate_001.jpg,bridge_imagenet_01.jpg,data/scale250_fresh_candidates/imagenet/bridge/bridge_imagenet_candidate_001.jpg,data/images_250_fresh/bridge/bridge_imagenet_01.jpg,imagenet_val_41050,mrm8488/ImageNet1K-val,imagenet_label_match,steel arch bridge; suspension bridge; viaduct,steel arch bridge,821,true,0.2945,accepted_auto,,,,,2026-03-14 23:28:53,
bridge,buildings_infrastructure,structure,planned_core,high,bridge,imagenet,2,bridge_imagenet_candidate_002.jpg,bridge_imagenet_02.jpg,data/scale250_fresh_candidates/imagenet/bridge/bridge_imagenet_candidate_002.jpg,data/images_250_fresh/bridge/bridge_imagenet_02.jpg,imagenet_val_41051,mrm8488/ImageNet1K-val,imagenet_label_match,steel arch bridge; suspension bridge; viaduct,steel arch bridge,821,true,0.2577,accepted_auto,,,,,2026-03-14 23:28:53,
bridge,buildings_infrastructure,structure,planned_core,high,bridge,imagenet,3,bridge_imagenet_candidate_003.jpg,bridge_imagenet_03.jpg,data/scale250_fresh_candidates/imagenet/bridge/bridge_imagenet_candidate_003.jpg,data/images_250_fresh/bridge/bridge_imagenet_03.jpg,imagenet_val_41052,mrm8488/ImageNet1K-val,imagenet_label_match,steel arch bridge; suspension bridge; viaduct,steel arch bridge,821,true,0.2988,accepted_auto,,,,,2026-03-14 23:28:53,
bridge,buildings_infrastructure,structure,planned_core,high,bridge,imagenet,4,bridge_imagenet_candidate_004.jpg,bridge_imagenet_04.jpg,data/scale250_fresh_candidates/imagenet/bridge/bridge_imagenet_candidate_004.jpg,data/images_250_fresh/bridge/bridge_imagenet_04.jpg,imagenet_val_41053,mrm8488/ImageNet1K-val,imagenet_label_match,steel arch bridge; suspension bridge; viaduct,steel arch bridge,821,true,0.2892,accepted_auto,,,,,2026-03-14 23:28:53,
bridge,buildings_infrastructure,structure,planned_core,high,bridge,imagenet,5,bridge_imagenet_candidate_005.jpg,bridge_imagenet_05.jpg,data/scale250_fresh_candidates/imagenet/bridge/bridge_imagenet_candidate_005.jpg,data/images_250_fresh/bridge/bridge_imagenet_05.jpg,imagenet_val_41054,mrm8488/ImageNet1K-val,imagenet_label_match,steel arch bridge; suspension bridge; viaduct,steel arch bridge,821,true,0.2829,accepted_auto,,,,,2026-03-14 23:28:54,
bridge,buildings_infrastructure,structure,planned_core,high,bridge,unsplash,1,bridge_unsplash_candidate_001.jpg,bridge_unsplash_01.jpg,data/scale250_fresh_candidates/unsplash/bridge/bridge_unsplash_candidate_001.jpg,data/images_250_fresh/bridge/bridge_unsplash_01.jpg,2YcqTfA1TxU,https://plus.unsplash.com/premium_photo-1667297152976-0931a8f5950b?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3wxMjA3fDB8MXxzZWFyY2h8MXx8YnJpZGdlfGVufDB8fHx8MTc3MzQ4OTUxM3ww&ixlib=rb-4.1.0&q=80&w=1080,unsplash_public_search,bridge,,,false,0.2534,accepted_auto,,,,,2026-03-14 23:30:18,
bridge,buildings_infrastructure,structure,planned_core,high,bridge,unsplash,2,bridge_unsplash_candidate_002.jpg,bridge_unsplash_02.jpg,data/scale250_fresh_candidates/unsplash/bridge/bridge_unsplash_candidate_002.jpg,data/images_250_fresh/bridge/bridge_unsplash_02.jpg,vj_9l20fzj0,https://images.unsplash.com/photo-1429041966141-44d228a42775?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3wxMjA3fDB8MXxzZWFyY2h8Mnx8YnJpZGdlfGVufDB8fHx8MTc3MzQ4OTUxM3ww&ixlib=rb-4.1.0&q=80&w=1080,unsplash_public_search,bridge,,,false,0.2590,accepted_auto,,,,,2026-03-14 23:30:18,
bridge,buildings_infrastructure,structure,planned_core,high,bridge,unsplash,3,bridge_unsplash_candidate_003.jpg,bridge_unsplash_03.jpg,data/scale250_fresh_candidates/unsplash/bridge/bridge_unsplash_candidate_003.jpg,data/images_250_fresh/bridge/bridge_unsplash_03.jpg,GlIoShgt2PQ,https://images.unsplash.com/photo-1529926691761-20fb82067c71?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3wxMjA3fDB8MXxzZWFyY2h8M3x8YnJpZGdlfGVufDB8fHx8MTc3MzQ4OTUxM3ww&ixlib=rb-4.1.0&q=80&w=1080,unsplash_public_search,bridge,,,false,0.2757,accepted_auto,,,,,2026-03-14 23:30:18,
bridge,buildings_infrastructure,structure,planned_core,high,bridge,unsplash,4,bridge_unsplash_candidate_004.jpg,bridge_unsplash_04.jpg,data/scale250_fresh_candidates/unsplash/bridge/bridge_unsplash_candidate_004.jpg,data/images_250_fresh/bridge/bridge_unsplash_04.jpg,-3vU48G830k,https://images.unsplash.com/photo-1516176966905-58371240ba28?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3wxMjA3fDB8MXxzZWFyY2h8NHx8YnJpZGdlfGVufDB8fHx8MTc3MzQ4OTUxM3ww&ixlib=rb-4.1.0&q=80&w=1080,unsplash_public_search,bridge,,,false,0.2647,accepted_auto,,,,,2026-03-14 23:30:19,
bridge,buildings_infrastructure,structure,planned_core,high,bridge,unsplash,5,bridge_unsplash_candidate_005.jpg,bridge_unsplash_05.jpg,data/scale250_fresh_candidates/unsplash/bridge/bridge_unsplash_candidate_005.jpg,data/images_250_fresh/bridge/bridge_unsplash_05.jpg,P9mP1Ha94rg,https://plus.unsplash.com/premium_photo-1668032281086-8963ba1a3819?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3wxMjA3fDB8MXxzZWFyY2h8NXx8YnJpZGdlfGVufDB8fHx8MTc3MzQ4OTUxM3ww&ixlib=rb-4.1.0&q=80&w=1080,unsplash_public_search,bridge,,,false,0.2873,accepted_auto,,,,,2026-03-14 23:30:19,
forklift,vehicles_machines,entity,planned_core,high,forklift,imagenet,1,forklift_imagenet_candidate_001.jpg,forklift_imagenet_01.jpg,data/scale250_fresh_candidates/imagenet/forklift/forklift_imagenet_candidate_001.jpg,data/images_250_fresh/forklift/forklift_imagenet_01.jpg,imagenet_val_28050,mrm8488/ImageNet1K-val,imagenet_label_match,forklift,forklift,561,false,0.2729,accepted_auto,,,,,2026-03-14 23:31:01,
forklift,vehicles_machines,entity,planned_core,high,forklift,imagenet,2,forklift_imagenet_candidate_002.jpg,forklift_imagenet_02.jpg,data/scale250_fresh_candidates/imagenet/forklift/forklift_imagenet_candidate_002.jpg,data/images_250_fresh/forklift/forklift_imagenet_02.jpg,imagenet_val_28051,mrm8488/ImageNet1K-val,imagenet_label_match,forklift,forklift,561,false,0.2554,accepted_auto,,,,,2026-03-14 23:31:01,
forklift,vehicles_machines,entity,planned_core,high,forklift,imagenet,3,forklift_imagenet_candidate_003.jpg,forklift_imagenet_03.jpg,data/scale250_fresh_candidates/imagenet/forklift/forklift_imagenet_candidate_003.jpg,data/images_250_fresh/forklift/forklift_imagenet_03.jpg,imagenet_val_28052,mrm8488/ImageNet1K-val,imagenet_label_match,forklift,forklift,561,false,0.2951,accepted_auto,,,,,2026-03-14 23:31:01,
forklift,vehicles_machines,entity,planned_core,high,forklift,imagenet,4,forklift_imagenet_candidate_004.jpg,forklift_imagenet_04.jpg,data/scale250_fresh_candidates/imagenet/forklift/forklift_imagenet_candidate_004.jpg,data/images_250_fresh/forklift/forklift_imagenet_04.jpg,imagenet_val_28053,mrm8488/ImageNet1K-val,imagenet_label_match,forklift,forklift,561,false,0.3395,accepted_auto,,,,,2026-03-14 23:31:01,
forklift,vehicles_machines,entity,planned_core,high,forklift,imagenet,5,forklift_imagenet_candidate_005.jpg,forklift_imagenet_05.jpg,data/scale250_fresh_candidates/imagenet/forklift/forklift_imagenet_candidate_005.jpg,data/images_250_fresh/forklift/forklift_imagenet_05.jpg,imagenet_val_28054,mrm8488/ImageNet1K-val,imagenet_label_match,forklift,forklift,561,false,0.2839,accepted_auto,,,,,2026-03-14 23:31:01,
forklift,vehicles_machines,entity,planned_core,high,forklift,openimages,1,forklift_openimages_candidate_001.jpg,forklift_openimages_01.jpg,data/scale250_fresh_candidates/openimages/forklift/forklift_openimages_candidate_001.jpg,data/images_250_fresh/forklift/forklift_openimages_01.jpg,validation/18f71db2bd75ac5b,s3://open-images-dataset/validation/18f71db2bd75ac5b.jpg,openimages_image_label_proxy,Forklift truck,Forklift truck,/m/01jfkf,true,0.2999,accepted_auto,,,,,2026-03-14 23:31:32,
forklift,vehicles_machines,entity,planned_core,high,forklift,openimages,2,forklift_openimages_candidate_002.jpg,forklift_openimages_02.jpg,data/scale250_fresh_candidates/openimages/forklift/forklift_openimages_candidate_002.jpg,data/images_250_fresh/forklift/forklift_openimages_02.jpg,validation/1afac27b76f7491e,s3://open-images-dataset/validation/1afac27b76f7491e.jpg,openimages_image_label_proxy,Forklift truck,Forklift truck,/m/01jfkf,true,0.3089,accepted_auto,,,,,2026-03-14 23:31:32,
forklift,vehicles_machines,entity,planned_core,high,forklift,openimages,3,forklift_openimages_candidate_003.jpg,forklift_openimages_03.jpg,data/scale250_fresh_candidates/openimages/forklift/forklift_openimages_candidate_003.jpg,data/images_250_fresh/forklift/forklift_openimages_03.jpg,validation/5be5706b9f9f22ab,s3://open-images-dataset/validation/5be5706b9f9f22ab.jpg,openimages_image_label_proxy,Forklift truck,Forklift truck,/m/01jfkf,true,0.3106,accepted_auto,,,,,2026-03-14 23:31:32,
forklift,vehicles_machines,entity,planned_core,high,forklift,openimages,4,forklift_openimages_candidate_004.jpg,forklift_openimages_04.jpg,data/scale250_fresh_candidates/openimages/forklift/forklift_openimages_candidate_004.jpg,data/images_250_fresh/forklift/forklift_openimages_04.jpg,validation/5da7c2fd8bf01199,s3://open-images-dataset/validation/5da7c2fd8bf01199.jpg,openimages_image_label_proxy,Forklift truck,Forklift truck,/m/01jfkf,true,0.2969,accepted_auto,,,,,2026-03-14 23:31:32,
forklift,vehicles_machines,entity,planned_core,high,forklift,openimages,5,forklift_openimages_candidate_005.jpg,forklift_openimages_05.jpg,data/scale250_fresh_candidates/openimages/forklift/forklift_openimages_candidate_005.jpg,data/images_250_fresh/forklift/forklift_openimages_05.jpg,validation/6a55e9e472754b70,s3://open-images-dataset/validation/6a55e9e472754b70.jpg,openimages_image_label_proxy,Forklift truck,Forklift truck,/m/01jfkf,true,0.3263,accepted_auto,,,,,2026-03-14 23:31:32,
forklift,vehicles_machines,entity,planned_core,high,forklift,unsplash,1,forklift_unsplash_candidate_001.jpg,forklift_unsplash_01.jpg,data/scale250_fresh_candidates/unsplash/forklift/forklift_unsplash_candidate_001.jpg,data/images_250_fresh/forklift/forklift_unsplash_01.jpg,uRLM4A5AiBA,https://plus.unsplash.com/premium_photo-1663100854088-bd8ab87870a7?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3wxMjA3fDB8MXxzZWFyY2h8MXx8Zm9ya2xpZnR8ZW58MHx8fHwxNzczNDE0OTM4fDA&ixlib=rb-4.1.0&q=80&w=1080,unsplash_public_search,forklift,,,false,0.3002,accepted_auto,,,,,2026-03-14 23:32:22,
forklift,vehicles_machines,entity,planned_core,high,forklift,unsplash,2,forklift_unsplash_candidate_002.jpg,forklift_unsplash_02.jpg,data/scale250_fresh_candidates/unsplash/forklift/forklift_unsplash_candidate_002.jpg,data/images_250_fresh/forklift/forklift_unsplash_02.jpg,GAdkOpqbTfo,https://images.unsplash.com/photo-1532635026-d12867005472?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3wxMjA3fDB8MXxzZWFyY2h8Mnx8Zm9ya2xpZnR8ZW58MHx8fHwxNzczNDE0OTM4fDA&ixlib=rb-4.1.0&q=80&w=1080,unsplash_public_search,forklift,,,false,0.3202,accepted_auto,,,,,2026-03-14 23:32:22,
forklift,vehicles_machines,entity,planned_core,high,forklift,unsplash,3,forklift_unsplash_candidate_003.jpg,forklift_unsplash_03.jpg,data/scale250_fresh_candidates/unsplash/forklift/forklift_unsplash_candidate_003.jpg,data/images_250_fresh/forklift/forklift_unsplash_03.jpg,_FF8CJbcios,https://images.unsplash.com/photo-1714627798569-b3e36d409c4b?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3wxMjA3fDB8MXxzZWFyY2h8M3x8Zm9ya2xpZnR8ZW58MHx8fHwxNzczNDE0OTM4fDA&ixlib=rb-4.1.0&q=80&w=1080,unsplash_public_search,forklift,,,false,0.3201,accepted_auto,,,,,2026-03-14 23:32:22,
forklift,vehicles_machines,entity,planned_core,high,forklift,unsplash,4,forklift_unsplash_candidate_004.jpg,forklift_unsplash_04.jpg,data/scale250_fresh_candidates/unsplash/forklift/forklift_unsplash_candidate_004.jpg,data/images_250_fresh/forklift/forklift_unsplash_04.jpg,6tAIO3pxde4,https://images.unsplash.com/photo-1620388640785-892616248ec8?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3wxMjA3fDB8MXxzZWFyY2h8NHx8Zm9ya2xpZnR8ZW58MHx8fHwxNzczNDE0OTM4fDA&ixlib=rb-4.1.0&q=80&w=1080,unsplash_public_search,forklift,,,false,0.2827,accepted_auto,,,,,2026-03-14 23:32:22,
forklift,vehicles_machines,entity,planned_core,high,forklift,unsplash,5,forklift_unsplash_candidate_005.jpg,forklift_unsplash_05.jpg,data/scale250_fresh_candidates/unsplash/forklift/forklift_unsplash_candidate_005.jpg,data/images_250_fresh/forklift/forklift_unsplash_05.jpg,Iv-M0RFB4gs,https://plus.unsplash.com/premium_photo-1663091967607-2e15b89f4d6e?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3wxMjA3fDB8MXxzZWFyY2h8NXx8Zm9ya2xpZnR8ZW58MHx8fHwxNzczNDE0OTM4fDA&ixlib=rb-4.1.0&q=80&w=1080,unsplash_public_search,forklift,,,false,0.2797,accepted_auto,,,,,2026-03-14 23:32:22,
pan,tools_household,entity,planned_core,high,pan,imagenet,1,pan_imagenet_candidate_001.jpg,pan_imagenet_01.jpg,data/scale250_fresh_candidates/imagenet/pan/pan_imagenet_candidate_001.jpg,data/images_250_fresh/pan/pan_imagenet_01.jpg,imagenet_val_28350,mrm8488/ImageNet1K-val,imagenet_label_match,frying pan; wok,frying pan,567,true,0.1879,accepted_auto,,,,,2026-03-14 23:33:03,
pan,tools_household,entity,planned_core,high,pan,imagenet,2,pan_imagenet_candidate_002.jpg,pan_imagenet_02.jpg,data/scale250_fresh_candidates/imagenet/pan/pan_imagenet_candidate_002.jpg,data/images_250_fresh/pan/pan_imagenet_02.jpg,imagenet_val_28351,mrm8488/ImageNet1K-val,imagenet_label_match,frying pan; wok,frying pan,567,true,0.2523,accepted_auto,,,,,2026-03-14 23:33:03,
pan,tools_household,entity,planned_core,high,pan,imagenet,3,pan_imagenet_candidate_003.jpg,pan_imagenet_03.jpg,data/scale250_fresh_candidates/imagenet/pan/pan_imagenet_candidate_003.jpg,data/images_250_fresh/pan/pan_imagenet_03.jpg,imagenet_val_28352,mrm8488/ImageNet1K-val,imagenet_label_match,frying pan; wok,frying pan,567,true,0.2417,accepted_auto,,,,,2026-03-14 23:33:03,
pan,tools_household,entity,planned_core,high,pan,imagenet,4,pan_imagenet_candidate_004.jpg,pan_imagenet_04.jpg,data/scale250_fresh_candidates/imagenet/pan/pan_imagenet_candidate_004.jpg,data/images_250_fresh/pan/pan_imagenet_04.jpg,imagenet_val_28353,mrm8488/ImageNet1K-val,imagenet_label_match,frying pan; wok,frying pan,567,true,0.1824,accepted_auto,,,,,2026-03-14 23:33:03,
pan,tools_household,entity,planned_core,high,pan,imagenet,5,pan_imagenet_candidate_005.jpg,pan_imagenet_05.jpg,data/scale250_fresh_candidates/imagenet/pan/pan_imagenet_candidate_005.jpg,data/images_250_fresh/pan/pan_imagenet_05.jpg,imagenet_val_28354,mrm8488/ImageNet1K-val,imagenet_label_match,frying pan; wok,frying pan,567,true,0.2825,accepted_auto,,,,,2026-03-14 23:33:03,
pan,tools_household,entity,planned_core,high,pan,openimages,0,pan_openimages_candidate_001.jpg,,data/scale250_fresh_candidates/openimages/pan/pan_openimages_candidate_001.jpg,,17eb83de3fa2d1b0,/Users/hi/fiftyone/open-images-v7/validation/data/17eb83de3fa2d1b0.jpg,openimages_detection_proxy,Frying pan,Frying pan,Frying pan,true,0.2377,rejected_auto,bbox_area_too_small,,,,2026-03-14 23:33:40,
pan,tools_household,entity,planned_core,high,pan,openimages,1,pan_openimages_candidate_002.jpg,pan_openimages_01.jpg,data/scale250_fresh_candidates/openimages/pan/pan_openimages_candidate_002.jpg,data/images_250_fresh/pan/pan_openimages_01.jpg,29e24e5a5c4aedb3,/Users/hi/fiftyone/open-images-v7/validation/data/29e24e5a5c4aedb3.jpg,openimages_detection_proxy,Frying pan,Frying pan,Frying pan,true,0.2412,accepted_auto,,,,,2026-03-14 23:33:40,
pan,tools_household,entity,planned_core,high,pan,openimages,2,pan_openimages_candidate_003.jpg,pan_openimages_02.jpg,data/scale250_fresh_candidates/openimages/pan/pan_openimages_candidate_003.jpg,data/images_250_fresh/pan/pan_openimages_02.jpg,3100f5904ff6a8e3,/Users/hi/fiftyone/open-images-v7/validation/data/3100f5904ff6a8e3.jpg,openimages_detection_proxy,Frying pan,Frying pan,Frying pan,true,0.2457,accepted_auto,,,,,2026-03-14 23:33:40,
pan,tools_household,entity,planned_core,high,pan,openimages,3,pan_openimages_candidate_004.jpg,pan_openimages_03.jpg,data/scale250_fresh_candidates/openimages/pan/pan_openimages_candidate_004.jpg,data/images_250_fresh/pan/pan_openimages_03.jpg,680742e474d75e29,/Users/hi/fiftyone/open-images-v7/validation/data/680742e474d75e29.jpg,openimages_detection_proxy,Frying pan,Frying pan,Frying pan,true,0.2436,accepted_auto,,,,,2026-03-14 23:33:40,
pan,tools_household,entity,planned_core,high,pan,openimages,4,pan_openimages_candidate_005.jpg,pan_openimages_04.jpg,data/scale250_fresh_candidates/openimages/pan/pan_openimages_candidate_005.jpg,data/images_250_fresh/pan/pan_openimages_04.jpg,6fae3988b773a543,/Users/hi/fiftyone/open-images-v7/validation/data/6fae3988b773a543.jpg,openimages_detection_proxy,Frying pan,Frying pan,Frying pan,true,0.2399,accepted_auto,,,,,2026-03-14 23:33:40,
pan,tools_household,entity,planned_core,high,pan,openimages,5,pan_openimages_candidate_006.jpg,pan_openimages_05.jpg,data/scale250_fresh_candidates/openimages/pan/pan_openimages_candidate_006.jpg,data/images_250_fresh/pan/pan_openimages_05.jpg,9014b160ff0251d1,/Users/hi/fiftyone/open-images-v7/validation/data/9014b160ff0251d1.jpg,openimages_detection_proxy,Frying pan,Frying pan,Frying pan,true,0.2669,accepted_auto,,,,,2026-03-14 23:33:40,
pan,tools_household,entity,planned_core,high,pan,unsplash,1,pan_unsplash_candidate_001.jpg,pan_unsplash_01.jpg,data/scale250_fresh_candidates/unsplash/pan/pan_unsplash_candidate_001.jpg,data/images_250_fresh/pan/pan_unsplash_01.jpg,MKq-u5-_aj4,https://plus.unsplash.com/premium_photo-1664640733898-d5c3f71f44e1?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3wxMjA3fDB8MXxzZWFyY2h8MXx8cGFufGVufDB8fHx8MTc3MzQ5MTYyMHww&ixlib=rb-4.1.0&q=80&w=1080,unsplash_public_search,pan,,,false,0.2370,accepted_auto,,,,,2026-03-14 23:34:41,
pan,tools_household,entity,planned_core,high,pan,unsplash,2,pan_unsplash_candidate_002.jpg,pan_unsplash_02.jpg,data/scale250_fresh_candidates/unsplash/pan/pan_unsplash_candidate_002.jpg,data/images_250_fresh/pan/pan_unsplash_02.jpg,ARvWBP4o1F0,https://images.unsplash.com/photo-1624031000828-dba1b7a3e4ce?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3wxMjA3fDB8MXxzZWFyY2h8Mnx8cGFufGVufDB8fHx8MTc3MzQ5MTYyMHww&ixlib=rb-4.1.0&q=80&w=1080,unsplash_public_search,pan,,,false,0.2491,accepted_auto,,,,,2026-03-14 23:34:41,
pan,tools_household,entity,planned_core,high,pan,unsplash,3,pan_unsplash_candidate_003.jpg,pan_unsplash_03.jpg,data/scale250_fresh_candidates/unsplash/pan/pan_unsplash_candidate_003.jpg,data/images_250_fresh/pan/pan_unsplash_03.jpg,N4gtuEZ5gWc,https://images.unsplash.com/photo-1608198093002-ad4e005484ec?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3wxMjA3fDB8MXxzZWFyY2h8M3x8cGFufGVufDB8fHx8MTc3MzQ5MTYyMHww&ixlib=rb-4.1.0&q=80&w=1080,unsplash_public_search,pan,,,false,0.2333,accepted_auto,,,,,2026-03-14 23:34:41,
pan,tools_household,entity,planned_core,high,pan,unsplash,4,pan_unsplash_candidate_004.jpg,pan_unsplash_04.jpg,data/scale250_fresh_candidates/unsplash/pan/pan_unsplash_candidate_004.jpg,data/images_250_fresh/pan/pan_unsplash_04.jpg,Mv3JygH8eXQ,https://images.unsplash.com/photo-1592156328697-079f6ee0cfa5?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3wxMjA3fDB8MXxzZWFyY2h8NHx8cGFufGVufDB8fHx8MTc3MzQ5MTYyMHww&ixlib=rb-4.1.0&q=80&w=1080,unsplash_public_search,pan,,,false,0.2826,accepted_auto,,,,,2026-03-14 23:34:41,
